created_at,user_id,topic_id,stemmed_message,sentiment_score,sentiment_magnitude,sentiment_label
2023-10-26,51,1,alam kuliah ngeri ngeri sedap tugas mgv untung bidang passion tep bikin susah sih bikin produk asistensi nya ribet huhu emotnangis sekian thankyou,0.014000000432133675,0.9769999980926514,positive
2023-10-26,50,0,objek garis lengkung kendali derajat lengkung mana tools cocok,-0.009999999776482582,0.07100000232458115,negative
2023-10-26,17,1,suka kerja tantang tugas minggu tambah deadline lumayan mula asprak temu katingnya bantu adik susah,0.27300000190734863,0.3930000066757202,positive
2023-10-26,51,0,kuliah aman aman sih hehe kayak gampang banget gitoh i suka matkul matkul tep lucu lucu dosen sabar sabar lecturer abah zain hehe,0.9269999861717224,0.9779999852180481,positive
2023-10-26,52,1,moga kuat tamat tugas lumayan tantang teka teki mecahin asprak lumayan sueru rodok rodok,0.5830000042915344,0.7960000038146973,positive
2023-10-26,27,0,imgv tugas 3d alam kali softwere blender sulit kembang produk tutor teman kakak tingkat mudah ajar blender alam bilang konyol proses buat produk kampus menang asdos demonstrasi produk asdos menguhubungi asdos jam 1700 jam hampir asdos 1809 demonstrasi tutup jam 1800 asdos milik tuju sendiri tahu badmood putus batal demonstrasi asdos bab 1 3d moga kuatkuat deh moga lancar urus dosen asdos asprak rekan,-0.609000027179718,0.7940000295639038,negative
2023-10-26,53,0,ajar 3d aplikasi blender paham tools blender pakai aplikasi pakai aplikasi bingung 3d,-0.009999999776482582,0.20000000298023224,negative
2023-10-26,54,1,suka giat media 3 dimensi ajar desain kenal desain kuliah sulit sesuai usaha tugas desain selesai sesuai deadline asistensi bantu baik ajar jadi hasil modeling,0.7820000052452087,0.8690000176429749,positive
2023-10-26,54,0,pilih judul produk bingung erti desain cari referensi tutorial buat modeling blender putus pilih judul,-0.10700000077486038,0.15000000596046448,negative
2023-10-26,26,1,tugas modelling bab selesai pusing model hasil buruk proses demosntrasinya ulang hadap asisten praktikum jalan lancar,-0.492000013589859,0.9120000004768372,negative
2023-10-26,5,2,ajar coloringtexturing samasama rumit modelling kemarin rumit modelling,-0.5799999833106995,0.8560000061988831,negative
2023-10-27,55,0,imgv asik banget saking asik nya pengin menang alam bikin desain 3d,0.9259999990463257,0.9750000238418579,positive
2023-10-27,45,1,materi modeling sulit model type software beda suka model terkadang salah erti shortcut sengaja erti asisten asisten erti mampu,-0.7570000290870667,0.9070000052452087,negative
2023-10-27,57,0,ajar materi suka wawas paham cepat harap larai materi,0.44600000977516174,0.7310000061988831,positive
2023-10-27,59,0,sungguh alam tantang mana sentuh software editing 3d usaha kuasa ilmu nya,0.28700000047683716,0.4690000116825104,positive
2023-10-27,59,1,ajar 3d mana sentuh software 3d proses asistensi rumit kating,-0.10000000149011612,0.27000001072883606,negative
2023-10-27,60,0,materi ajar benda blender satu hasil model model 3d cepat suka model 3d lengkung bentuk sesuai suka proses blok gambar teliti alam asistensi senang bawa santai masuk masuk guna,0.9300000071525574,0.9710000157356262,positive
2023-10-27,61,1,materi kali senang materi ajar materi tarik mana desain modeling kreatifitas sisi sulit dasar tau materi alami sulit kerja,0.6809999942779541,0.9129999876022339,positive
2023-10-27,61,0,materi alami sulit dasar materi tantang jangka sebentar tugas,-0.675000011920929,0.7390000224113464,negative
2023-10-27,62,0,alam ajar materi paham materi proses validasi asisten asisten ramah,0.8320000171661377,0.9190000295639038,positive
2023-10-27,55,1,ajar imgv bikin stres fikir fikir asik tugas imgv hubung teman obrol obrol ketemu asprak asik asik heheh moga bab lancar amin,0.8840000033378601,0.9589999914169312,positive
2023-10-27,22,2,alam ajar teksturing kesan kali ajar 3d blender sungguh alam kesan moga kuat,0.9160000085830688,0.9589999914169312,positive
2023-10-27,64,0,penasaran ajar sisi sulit tools asik fungisonalnya shortcut depan bimbing tentu judul luang ringkup pilih sempit tantang serah proses kerja pantang utama malas ajar nyaman program software malas ajar program software,-0.49300000071525574,0.6290000081062317,negative
2023-10-27,65,0,alam tugas 3dimensi rintang rintang halhal bekal apa teknologi mata kuliah erti bidangbidang erti edit produk suka teman bantu teman ehehe,0.3790000081062317,0.4390000104904175,positive
2023-10-27,66,1,alam ajar sulit mula ajar materi alam rasa pusing pusing nya pusing banget hehehe erti edit blender istighfar terus ucap allah allah terus,-0.6460000276565552,0.875,negative
2023-10-27,67,1,ajar matri tarik seru tidsk suka susah cari ide bingung proses asistensi seru pol revisi hehehe,0.9129999876022339,0.9810000061988831,positive
2023-10-27,67,0,ajar matri tarik seru tidsk suka susah cari ide bingung proses asistensi seru pol revisi hehehe dikit dikit yaallah yaallah hehehe,0.8659999966621399,0.9750000238418579,positive
2023-10-27,68,0,suka duka materi suka nya paham erti pikir ajar nya senang object 3 dimensi paham erti tagih edit edit kualitas produk bagus bagus duka nya awal pusing langsung tugas arah erti guru tuntut mandiri gantung sulit paham softwarenya dosen bilang lecturer gampang mudah sulit,0.004000000189989805,0.9909999966621399,positive
2023-10-27,68,1,asistensi nervous langsung asisten praktikum nervous temu asprak kakak kakak asprak helpful tugas tugas tugas relasi kakak tingkat lepas asistensi doa kakak asprak mudah tugas mudah perkuliahanya lulus terimakasih kakak kakak asprak,0.8840000033378601,0.953000009059906,positive
2023-10-27,69,0,pribadi materi tarik senang materi 2d materi temu tahu pengerjaanya bantu temanteman materi tingkat interaksi sosial teman kakak tingkat,0.29100000858306885,0.36800000071525574,positive
2023-10-27,69,1,bab lumayan sulit kali ajar halhal bantu temanteman selesai asisten praktikum asik berat tugas,0.23100000619888306,0.9070000052452087,positive
2023-10-27,70,1,alam ajar pantang serah ajar mgv alam mgv tarik butuh konsentrasi kerja mgv mantap semangat,0.8700000047683716,0.9480000138282776,positive
2023-10-27,71,0,alam aplikasi blender kali seru sulit operasi aplikasi tahu pasti ajar ajar imgv sulit injak bab 1 bab pusing bingung operasi aplikasi alam asistensi uji asistensi mas assistant tantang tantang paham operasi blender,-0.6710000038146973,0.925000011920929,negative
2023-10-27,71,1,bab modelling ajar arah aplikasi blender product bingung operasi ajar hasil ajar teman paham modelling product kali moga depan paham operasi aplikasi blender bab 1 alam asistensi asprak alhamdulillah jalan lancar cepat ac,0.6660000085830688,0.7630000114440918,positive
2023-10-27,35,1,benerbener mah kalo orangorang ngajari stres berat ya alhamdulillah disyukurihidup dirasain proses instan percaya kalo kuat semangat,0.7820000052452087,0.8930000066757202,positive
2023-10-27,72,0,pilih judul ragu opsi judul cari opsi judul pakai teman tentu judul kali aju judul spreadsheet judul teman harus konfirmasi judul sih beri tantang putus aju judul terima judul pilih mudah saya paham erti fiturfitur aplikasi blender bantu video tutorial youtube browsing internet selesai tugas imgv judul pilih,0.29600000381469727,0.5440000295639038,positive
2023-10-27,72,1,sulit bab modelling minim artikel video tutorial judul coba temanteman ubah bentuk senang ajar aplikasi blender aplikasi butuh model tiru objek tampil digital selesai bab modelling bantu asisten praktikum imgv bantu proses modelling demontrasi bilang alat pada jadi duga hadap bab,-0.02800000086426735,0.5460000038146973,negative
2023-10-27,73,0,materi 3d tarik tantang inovasi baru kembang kali aplikasi blender sulit nali fitur fitur aplikasi blender fitur fitur kenal detail bingung implementasi langkah langkah tutorial dalam modelling giat asistensi validasi asisten praktikum jalan lancar demonstrasi alami kendala laptop giat asistensi jalan lancar,-0.6209999918937683,0.8360000252723694,negative
2023-10-30,74,0,materi materi sulit mdelling dasar aplikasi blender tau dasar nya mudah 3d aplikasi blender,0.7120000123977661,0.8240000009536743,positive
2023-10-27,75,1,kasih tugas 3d oke 45 kasih tau selesain bab minggu situ panik cepat aju judul biar kayak teman sumpah tuh pusing banget gambar buat kayak cari referensi putus bikin gunung rap buru ngisi gform panik salah tanggal huhuhu gapapa aman benerin judul diac bikin panik tuh ngisi kertas gabole coret typo sumpah tuh ngisinya hati banget kalo keluar jatah uang makan beli kertas untung salah noda dikit banget gara bulpoinnya kering hapus jebret deh cerita segitu ya bab,-0.5210000276565552,0.8090000152587891,negative
2023-10-28,65,1,aplikasi blender lumayan rumit ajar intiinti aplikasi erti mudah,-0.2800000011920929,0.9589999914169312,negative
2023-10-28,66,0,alam materi senang bangga bikin aplikasi blender hehehe baik sesuai,0.9380000233650208,0.9850000143051147,positive
2023-10-28,77,1,matkul mgv kali masuk materi 3d materi lecturer tugas mahasiswa angkat 23 karya 3d ajar desain lantas kaget dengar tugas lecturer pikir tempuh didik s1 jurus syukur jurus tep dulunya karya 3d alhamdulillah desain karya 3d bagus teman teman bangga capai ajar mata kuliah suruh cerita alam suka materi tentu suruh kontrak ribet maksud langsung bikin desain 3d nya langsung capek capek tanggal nya temu aspr,0.3880000114440918,0.8619999885559082,positive
2023-10-28,77,0,matkul mgv kali lecturer tugas mahasiswa angkat 23 desain 3d lecturer memberitahukan tugas kaget frustasi berfikiran ajar desain coba lihat media youtube tutorial desain karya 3d coba software blender desain 3d tarik tentu nya ribet,-0.6620000004768372,0.75,negative
2023-10-28,3,1,modelling alam seru tambah skil kait 3d asprak komunikatif bab jalan lancar,0.9150000214576721,0.9750000238418579,positive
2023-10-28,78,0,jujur ajar blender kali hidup bingung banget tugas hallsuisseo alam ajar suka ya asistensi alhamdulillah asisten super pol bab 1 jalan lancarsemangat 7 ab,0.8899999856948853,0.9670000076293945,positive
2023-10-28,79,0,suka desain 3d desain 3d gambar imajinasi nyata suka bingung buat 3d,0.023000000044703484,0.25200000405311584,positive
2023-10-28,79,1,suka materi 3d tarik ajar terkadang bingung aplikasi imajinasi dalam bentuk 3d,-0.06499999761581421,0.6290000081062317,negative
2023-10-29,60,1,alam tarik ajar milik basic usaha kuasa praktikum kakak asisten ramah,0.2160000056028366,0.29600000381469727,positive
2023-10-29,80,0,paham blender dasar nya paham lumayan habis hal tugas paham dasar blender ya produk selesai asistensi praktikum selesai report card salah tanggal mana miskom mas assistant moga kurang skor akibat lambat deadline,-0.2070000022649765,0.8240000009536743,negative
2023-10-29,80,1,hal kritik saran kerja modeling butuh cepat kejar deadline ngerjakan dasar nya,-0.22200000286102295,0.3310000002384186,negative
2023-10-30,74,1,kemarin asistensi pruduk bab modelling alhamdulillah mudah mendemontrasinya dasar dasar aplikasi blender,0.8980000019073486,0.9620000123977661,positive
2023-10-30,83,0,spil khawatir bingung laptop sesuai alhamdulilah beli modelling lumayan susah,0.7070000171661377,0.9290000200271606,positive
2023-10-30,84,1,suka ajar materi suka jiakalau bawa mouse susah bawa mouse,-0.19699999690055847,0.9120000004768372,negative
2023-10-30,84,0,susah cari benda tingkat kreativitas rendah pilih mobil judul suka mobil inspirasi internet mobil,-0.07000000029802322,0.19599999487400055,negative
2023-10-30,85,1,ajar mgv seru banget seru nya bintang eheheheh kali ya menang garagara imgv menang cinta imgv lecturer ehe seru sih mencaricari asprak tuh kenal katingkating tambah teman seru buru bintang lecturer sulit ku bikin 3d sih toolstools nya kadang bikin bingung pakai mouse ribet huhu imgv mudah mood ku teman ngerjain bareng bareng seru kaya eheheh,0.5950000286102295,0.972000002861023,positive
2023-10-30,86,0,aju judul erti tipe media ajar 3d pilih cocok pilih produk,0.09200000017881393,0.15000000596046448,positive
2023-10-30,86,1,bab modelling laksana asistensi asprak saran saran baik depan,0.6539999842643738,0.7409999966621399,positive
2023-10-31,4,0,proses cari judul sulit adu cepat cari judul cadang judul terima,-0.5860000252723694,0.8930000066757202,negative
2023-10-31,87,0,buat modelling bingung blender kali apk buat 3 dimensi datang teman senang hati ajar guna apk sabar suka lupa,0.7260000109672546,0.8659999966621399,positive
2023-10-31,88,0,alam software blender bingung beda software 2d lihat youtube tutor teman,-0.04800000041723251,0.09700000286102295,negative
2023-10-31,88,1,bingung untung validasi lecturer challenge challenge susah modelling lancar,-0.847000002861023,0.9629999995231628,negative
2023-10-31,14,2,moga kwat deh terimakasi kakak kakak asprak sulit sabar tunggu demonstrasi,0.7490000128746033,0.8610000014305115,positive
2023-10-31,89,1,oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke,0.9350000023841858,0.9760000109672546,positive
2023-10-31,89,0,alhamdulillah habis uang uang makan minggu beli kertas elite,0.8450000286102295,0.9210000038146973,positive
2023-10-31,91,0,alam mempejalajari materi golong sulit sentuh software blender basic,0.08699999749660492,0.25699999928474426,positive
2023-10-31,12,2,coloring pusing tujuh keliling ajar coloring texturing blender kir,-0.02800000086426735,0.1120000034570694,negative
2023-10-31,92,2,coloring mudah cuy gegara projek ku ikut mudah ya yaudah - moga lancar,0.8970000147819519,0.9440000057220459,positive
2023-10-31,69,2,bab mudah ajar bab modelling erti macammacam shortcut blender ajar youtube coloring texturing seru,0.9269999861717224,0.972000002861023,positive
2023-10-31,2,3,pusing tujuh keliling coloring texturing lighting hadeuh tugas semangat,0.19200000166893005,0.8009999990463257,positive
2023-10-31,88,3,lighting pusing tujuh keliling pertamakali pakai software blender moga lancar ajadeh bab bab aamiin,0.1770000010728836,0.5540000200271606,positive
2023-11-01,7,2,alam kesan ajar modelling texturing kaya ajar hihi semangat,0.9520000219345093,0.9890000224113464,positive
2023-11-01,37,2,seru tambah insight sayang versi lawas lumayan susah cari referensi tutiorial,-0.02800000086426735,0.9850000143051147,negative
2023-11-01,78,1,modeling jujur kali apk blender lose thingking pikir edit cari tutorial youtube diliatin pakai 025 speed biar paham alhamdulillah sesuai deadline asistensi asisten banget bantu,0.8569999933242798,0.9729999899864197,positive
2023-11-01,93,0,modelling ambil ajar pertama basic aplikasi blender aplikasi blender kurang ajar ambil,-0.8830000162124634,0.9480000138282776,negative
2023-11-01,11,2,kritik saran demonstrasi produk alam kerja milik keluh kait lambat datang asprak demonstrasi produk seringkali tunggu ganggu efisiensi demonstrasi membuangbuang saran selenggara hadir asprak demonstrasi jalan lancar aplikasi imgv alami bug ganggu alam ikut demonstrasi produk saran lapor kembang aplikasi baik tingkat kualitas lelah keroyok tugastugas saran teman peka bantu tugas tugas berat,-0.8650000095367432,0.9470000267028809,negative
2023-11-01,41,3,seru seru revisi sabar butuh tutorial ajar mword margin biar reportku salah,0.24400000274181366,0.9160000085830688,positive
2023-11-01,27,2,impostor bintang tugas imgv temanteman keliahan sifat aslinnya pulang malam revisi gapapalah moga kuatkuat ajaah,0.29600000381469727,0.5230000019073486,positive
2023-11-01,24,2,ya allah moga laptop diri selesai tugas imgv lancar hasil sempurna telat 1 detik moga laptop ku rewel ya allah moga waras imgv selesai moga selesai bobok pikir ya allah,-0.22599999606609344,0.6230000257492065,negative
2023-11-01,25,2,moga laptop aman lancar 3d akhirdan moga menyeleaikan tugas imgv sempurna hasil muas amin,0.703000009059906,0.7829999923706055,positive
2023-11-01,95,0,sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar,-0.4090000092983246,0.625,negative
2023-11-01,96,0,moga lancar kesabara tabah sabar sabar sabar sabar sabar sabar sabar si,0.42500001192092896,0.6290000081062317,positive
2023-11-01,96,1,bismillah nomor nomor manut alur e gusti lan sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar,0.10899999737739563,0.40700000524520874,positive
